VisitID,FishCovLW,FishCovTVeg,FishCovUcut,FishCovArt,FishCovAqVeg,FishCovNone,FishCovTotal,FishCovLW_FNT,FishCovTVeg_FNT,FishCovUcut_FNT,FishCovArt_FNT,FishCovAqVeg_FNT,FishCovNone_FNT,FishCovTotal_FNT,FishCovLW_FT,FishCovTVeg_FT,FishCovUcut_FT,FishCovArt_FT,FishCovAqVeg_FT,FishCovNone_FT,FishCovTotal_FT,FishCovLW_SlowPool,FishCovTVeg_SlowPool,FishCovUcut_SlowPool,FishCovArt_SlowPool,FishCovAqVeg_SlowPool,FishCovNone_SlowPool,FishCovTotal_SlowPool,FishCovLW_SSC,FishCovTVeg_SSC,FishCovUcut_SSC,FishCovArt_SSC,FishCovAqVeg_SSC,FishCovNone_SSC,FishCovTotal_SSC,Valid,,FishCovLW,FishCovTVeg,FishCovUcut,FishCovArt,FishCovAqVeg,FishCovNone,FishCovTotal
1487,9.353002644,11.76687376,0,0,0.211401244,82.08107495,21.33127765,2.934954754,1.467477377,0,0,0,24.94711541,4.402432131,0.236202636,0.329028724,0,0,0,6.015343117,0.56523136,6.181845254,9.970367664,0,0,0.211401244,51.11861643,16.36361416,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1488,2.620665802,9.947518855,0,0,0,87.43181534,12.56818466,0,3.966950697,0,0,0,29.8043313,3.966950697,0,1.372813455,0,0,0,29.7174445,1.372813455,2.620665802,4.607754702,0,0,0,27.91003954,7.228420504,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1489,4.651535421,2.840369292,0,0,0.034408131,92.47368716,7.526312844,0,0,0,0,0,14.81741203,0,0,0.539325523,0,0,0,39.51025928,0.539325523,4.651535421,2.30104377,0,0,0.034408131,38.14601584,6.986987322,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1491,11.26456403,11.83096746,0,0,9.69190822,73.76275776,32.78743971,1.14766614,4.106834272,0,0,2.306555563,17.89700727,7.561055974,1.122401947,2.757966827,0,0,1.025460593,21.20428554,4.905829368,8.99449594,4.96616636,0,0,6.359892064,34.66146496,20.32055436,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1492,2.869945718,9.847688809,0,0,0.687040019,86.59532545,13.40467455,0,0.701626673,0,0,0,13.33090679,0.701626673,2.015777747,6.828452891,0,0,0,61.1026595,8.844230639,0.854167971,2.317609245,0,0,0.687040019,12.16175916,3.858817235,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1493,6.201833902,9.970919034,0,0,0.139829389,84.34303481,16.31258233,0.431738291,0.291895813,0,0,0.139829389,7.133144228,0.863463493,1.21666227,7.018953625,0,0,0,54.40046356,8.235615895,4.553433342,2.660069595,0,0,0,22.80942701,7.213502937,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1494,1.277062712,7.050688112,0,0,0,91.67224918,8.327750824,0,2.821616095,0,0,0,22.25871735,2.821616095,0,2.580418737,0,0,0,39.36618222,2.580418737,1.277062712,1.64865328,0,0,0,30.04734961,2.925715992,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1495,1.81001152,9.687456481,0,0.146898045,0.593592849,87.7620411,12.2379589,0,0.39994434,0,0,0,1.599777359,0.39994434,0.556110479,2.959255196,0,0,0,46.42301343,3.515365675,1.253901041,6.328256946,0,0.146898045,0.593592849,39.73925032,8.322648882,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1496,2.533169378,4.106153505,0,1.131404311,1.111391302,91.1178815,8.882118497,0,1.825701475,0,0,0.995224659,20.9927121,2.820926134,1.378069251,2.049574743,0,1.131404311,0,63.99383157,4.559048305,1.155100127,0.230877287,0,0,0.116166643,6.13133783,1.502144057,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1497,5.335560813,5.718657861,0,0,14.75253587,74.19324546,25.80675454,0.854539824,0.613735197,0,0,2.77793,22.80658951,4.246205021,0.059034558,2.214921826,0,0,1.67884854,21.7824682,3.952804924,4.421986431,2.890000838,0,0,10.29575733,29.60418775,17.6077446,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1499,4.591240624,5.252770873,0,0.131847333,0,90.02414117,9.97585883,0.123253332,0.123253332,0,0,0,2.218559984,0.246506665,3.447058874,5.12951754,0,0,0,80.99656937,8.576576414,1.020928418,0,0,0.131847333,0,6.809011817,1.152775751,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1500,11.96538432,11.87154427,0,0,17.50992913,58.65314228,41.34685772,2.317965891,3.413480259,0,0,2.889183085,17.88431586,8.620629234,6.51331672,4.828673779,0,0,7.684759754,22.84304182,19.02675025,3.134101705,3.629390234,0,0,6.935986294,17.9257846,13.69947823,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1501,0.209640792,5.116860832,0,0.635119786,1.94198576,92.73151262,7.90360717,0,1.869185246,0,0.635119786,0.76380241,34.75071727,3.268107443,0,2.499193268,0,0,0.803942191,47.6355206,3.303135459,0.209640792,0.748482317,0,0,0.374241159,10.34527475,1.332364268,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1502,0.769896418,5.696589017,0,0,16.69327485,78.561032,23.15976029,0.118433534,3.156996523,0,0,8.42203268,36.1303744,11.69746274,0.104216199,1.056391396,0,0,1.85549495,17.65840024,3.016102546,0.547246685,1.483201098,0,0,6.415747221,24.77225736,8.446195004,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1503,2.100501708,4.242901366,0,0,0,93.83960023,6.343403074,0.183003309,1.639023804,0,0,0,27.4813861,1.822027114,0,0.305428053,0,0,0,22.16067997,0.305428053,1.917498399,2.298449509,0,0,0,44.19753416,4.215947908,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1504,4.11638365,0,0,0,0,95.88361635,4.11638365,1.890131193,0,0,0,0,27.154562,1.890131193,0.454325617,0,0,0,0,38.43930417,0.454325617,1.77192684,0,0,0,0,30.28975018,1.77192684,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1505,6.100184578,5,0,0,57.5979799,31.30183552,68.69816448,0,0,0,0,0,0,0,4.149712879,3.676117719,0,0,45.89514971,19.80137408,53.72098031,1.950471698,1.323882281,0,0,11.70283019,11.50046144,14.97718417,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1506,0,3.844884021,0,0,18.36957992,77.78553606,22.21446394,0,0.516013315,0,0,1.548039945,8.256213042,2.064053261,0,3.006160918,0,0,14.40971708,42.70734036,17.415878,0,0.322709788,0,0,2.411822891,26.82198265,2.734532679,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1509,16.63277903,10.34166001,0,0,4.604785419,68.42077554,31.57922446,4.149843875,2.091532932,0,0,0.678418416,14.22609106,6.919795222,11.64167453,7.996877496,0,0,3.926367003,50.22420304,23.56491903,0.84126062,0.253249582,0,0,0,3.970481447,1.094510203,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1511,12.1217689,3.66296052,0,0,3.37227928,80.8429913,19.1570087,4.442350576,1.967555514,0,0,1.082791545,38.6394045,7.492697635,6.436288828,1.073840259,0,0,2.289487735,37.85263356,9.799616822,1.243129495,0.621564748,0,0,0,4.350953233,1.864694243,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1513,4.113384484,5.177493606,0,0,4.013469736,86.69565217,13.30434783,0.201449275,0,0,0,0,3.827536232,0.201449275,0,1.328303495,0,0,2.414748508,9.752259165,3.743052003,3.911935209,3.849190111,0,0,1.598721228,73.11585678,9.359846547,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1516,7.366154117,7.641298036,0,0.409439275,3.046317404,81.53679117,18.46320883,2.587782874,1.757222832,0,0.409439275,0.787926838,34.32603381,5.542371819,3.595478528,3.880609697,0,0,0.950410963,42.04784241,8.426499189,1.182892715,2.003465508,0,0,1.307979602,5.162914951,4.494337825,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1517,3.14802493,2.465273314,0,0,13.75523831,80.63146345,19.36853655,1.726334024,1.416576066,0,0,2.330594012,34.94321697,5.473504101,1.421690906,0.904301566,0,0,9.230453598,39.00676123,11.55644607,0,0.144395683,0,0,2.194190702,6.681485239,2.338586384,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1518,0,4.795118032,0,0,27.69228523,72.30771477,32.48740326,0,2.36361355,0,0,12.5218327,34.75043831,14.88544625,0,2.431504481,0,0,14.55580663,34.07428299,16.98731111,0,0,0,0,0.614645905,3.482993462,0.614645905,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1519,4.090290511,5.471824879,0,0.147862934,0.22271116,90.06731052,9.932689484,0.677382553,0.521044697,0,0,0.22271116,22.54740659,1.42113841,2.987083894,4.199079086,0,0.147862934,0,55.36491065,7.334025914,0.425824064,0.751701096,0,0,0,12.15499328,1.17752516,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1520,0.825298549,1.116084265,0,0,2.280664763,95.77795242,4.222047576,0.545151335,0,0,0,0,10.35787537,0.545151335,0,1.116084265,0,0,1.641012862,52.38484541,2.757097127,0.280147214,0,0,0,0.639651901,33.03523165,0.919799114,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1521,1.295141847,0.331268404,0,0,0,98.37358975,1.626410251,1.010544174,0,0,0,0,43.3078634,1.010544174,0.284597672,0,0,0,0,47.25220034,0.284597672,0,0.331268404,0,0,0,7.813526016,0.331268404,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1523,5,5,0,0,0,90,10,0,0,0,0,0,0,0,5,5,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1524,2.858824374,3.576895961,0,0.239009198,0.287884128,94.06555274,6.962613661,0,0,0,0,0,0,0,1.293425774,2.539214456,0,0.176738263,0.154739038,60.53910418,4.164117532,1.565398599,1.037681505,0,0.062270934,0.13314509,33.52644856,2.798496129,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1525,2.873180459,0.978244552,0,0,0,96.14857499,3.851425012,0.231536944,0,0,0,0,4.39920194,0.231536944,2.51778608,0.978244552,0,0,0,78.90854829,3.496030632,0.123857435,0,0,0,0,12.84082476,0.123857435,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1527,4.557637755,2.350132331,0,0,0,93.09222991,6.907770085,0,0,0,0,0,0,0,4.390975369,2.350132331,0,0,0,81.07839968,6.741107699,0.166662386,0,0,0,0,12.01383024,0.166662386,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1528,4.096333099,1.892800084,0,0,0,94.01086682,5.989133183,0.2394495,0,0,0,0,10.26143411,0.2394495,3.216365871,1.727529579,0,0,0,59.38342196,4.94389545,0.640517729,0.165270505,0,0,0,24.36601074,0.805788234,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1529,24.86373676,44.46617752,0,1.160858009,0,36.67427844,70.49077228,4.981469696,6.207277356,0,0,0,3.920001497,11.18874705,5.135888893,10.38614158,0,0.911915547,0,8.140044173,16.43394602,14.74637817,27.87275858,0,0.248942462,0,24.61423277,42.86807921,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1530,7.475844378,28.65604959,0,5.852073536,0,58.33326208,41.98396751,3.267849508,10.46921761,0,0,0,26.52800342,13.73706712,1.630183839,7.99251817,0,0,0,17.65818726,9.622702009,2.57781103,10.19431381,0,5.852073536,0,14.1470714,18.62419838,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1531,4.535001471,4.986832976,0,0.54633864,0,89.93182691,10.06817309,0,0,0,0,0,0,0,4.493500023,4.945331529,0,0.54633864,0,88.92146038,9.985170192,0.041501447,0.041501447,0,0,0,1.010366531,0.083002894,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1532,4.238437804,5.470948283,0,0,1.570552815,92.20322182,11.2799389,1.41787289,2.179435086,0,0,0,41.40926664,3.597307976,2.164834336,2.164834336,0,0,1.12605035,39.38130362,5.455719021,0.655730578,1.126678861,0,0,0.444502465,11.41265156,2.226911904,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1533,5,5,0,0,0,90,10,0,0,0,0,0,0,0,4.287499468,4.287499468,0,0,0,77.17499042,8.574998936,0.712500532,0.712500532,0,0,0,12.82500958,1.425001064,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1536,0.859677068,0.919710437,0,0,0.427236999,98.50657455,2.206624504,0,0,0,0,0,0,0,0.541817869,0.541817869,0,0,0.176188368,53.31730265,1.259824106,0.317859199,0.377892567,0,0,0.25104863,45.1892719,0.946800397,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1537,6.534625392,17.01848022,0,0,0,76.44689439,23.55310561,0,4.971312296,0,0,0,4.589031957,4.971312296,1.06144506,2.15708186,0,0,0,21.28944559,3.21852692,5.473180332,9.890086063,0,0,0,50.56841684,15.3632664,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1539,1.452307126,7.83939262,0,0,0,90.70830025,9.291699745,0,0,0,0,0,0,0,1.452307126,7.643307121,0,0,0,86.98267578,9.095614247,0,0.196085499,0,0,0,3.725624475,0.196085499,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1540,1.28465846,4.055295901,0,0,0,94.66004564,5.339954361,0,0,0,0,0,0,0,0.703853481,3.607032759,0,0,0,69.51743373,4.31088624,0.580804979,0.448263142,0,0,0,25.1426119,1.029068122,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1542,1.765579897,2.964479961,0,0,13.39685819,82.17978791,18.12691805,0,0,0,0,0,0,0,0,0.372823676,0,0,7.246665249,27.01270092,7.619488925,1.765579897,2.591656285,0,0,6.150192945,55.16708699,10.50742913,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1543,0.387040163,2.600265148,0,0,44.82479232,53.33586083,47.81209763,0,0,0,0,4.388346829,8.10891108,4.388346829,0,0,0,0,0,0,0,0.387040163,2.600265148,0,0,40.43644549,45.22694975,43.4237508,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1545,0,5.09440631,0,0,4.871502523,90.03409117,9.965908833,0,0,0,0,0,0,0,0,4.965908833,0,0,4.871502523,87.5926391,9.837411355,0,0.128497477,0,0,0,2.441452068,0.128497477,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1546,0,3.876777809,0,0,0,96.12322219,3.876777809,0,0,0,0,0,0,0,0,3.876777809,0,0,0,92.06886912,3.876777809,0,0,0,0,0,4.054353071,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1548,23.05208753,16.7390887,0,0,6.97923606,53.86028037,46.77041229,0,0,0,0,0,0,0,6.935990182,1.491535944,0,0,0.788273266,12.17458254,9.215799393,16.11609735,15.24755276,0,0,6.190962794,41.68569783,37.5546129,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1549,5.598417755,11.78947737,0,0,7.424300767,84.00812126,24.81219589,0.999754962,1.774425036,0,0,0.999754962,13.24185249,3.77393496,3.591381664,7.851717016,0,0,5.678755207,60.8238527,17.12185389,1.007281129,2.163335317,0,0,0.745790598,9.942416074,3.916407043,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1550,5.524728136,5.541606537,0,0,2.914534094,90.33591461,13.98086877,0.524904083,1.02967372,0,0,0.262452042,19.80611827,1.817029845,2.820549793,2.424302122,0,0,1.664366885,51.16614394,6.9092188,2.179274259,2.087630695,0,0,0.987715168,19.36365239,5.254620122,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1552,6.934232841,3.324147047,0,0,0,89.74162011,10.25837989,1.261098364,0.210183061,0,0,0,2.732379789,1.471281425,1.713824322,0.831379689,0,0,0,30.27602504,2.54520401,3.959310156,2.282584298,0,0,0,56.73321528,6.241894453,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1553,4.922792672,1.758346024,0,0,0.912226776,93.3188613,7.593365472,0,0,0,0,0,0,0,2.418718071,0.912226776,0,0,0.912226776,31.59430757,4.243171623,2.504074601,0.846119248,0,0,0,61.72455373,3.350193849,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1554,3.655120762,5,0,0,11.50588286,79.83899638,20.16100362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.655120762,5,0,0,11.50588286,79.83899638,20.16100362,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1555,8.111918393,3.70950903,0,0,13.27684607,79.58168473,25.09827349,0.696492197,0.444949517,0,0,3.366189299,18.32120327,4.507631014,0.797258464,1.805274264,0,0,3.992101983,40.29036597,6.594634711,6.618167732,1.459285249,0,0,5.918554784,20.97011548,13.99600776,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1556,2.01813739,0.552857402,0,0,0,97.98186261,2.570994792,0,0,0,0,0,18.58953962,0,1.76486189,0.552857402,0,0,0,74.58008851,2.317719292,0.253275499,0,0,0,0,4.812234485,0.253275499,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1557,0.61038961,5.123898,0,0,0,94.876102,5.73428761,0,0.815811925,0,0,0,15.50042658,0.815811925,0,1.024267703,0,0,0,16.98312636,1.024267703,0.61038961,3.283818371,0,0,0,62.39254906,3.894207982,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1558,1.009393681,5.655605709,0,0,7.811028425,85.52397218,14.47602782,0,2.806514579,0,0,4.308405514,49.01537148,7.114920093,1.009393681,1.806026595,0,0,2.414541906,27.83335367,5.229962181,0,1.043064536,0,0,1.088081005,8.675247042,2.131145541,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1560,7.540781018,4.157042496,0,0,0.629877619,87.67229887,12.32770113,2.705777498,1.627645711,0,0,0,28.219491,4.333423209,0,0.801390075,0,0,0,27.60376878,0.801390075,4.83500352,1.728006711,0,0,0.629877619,31.84903908,7.19288785,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1561,1.883194912,4.295040826,0,0,3.642728455,90.17903581,9.820964193,1.181963756,2.741548401,0,0,1.559584644,49.34787121,5.483096801,0,1.202876848,0,0,2.083143811,38.37685555,3.286020659,0.701231155,0.350615578,0,0,0,2.454309044,1.051846733,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1562,4.308100985,2.68654024,0,0,4.269074402,91.42282461,11.26371563,0.53849386,0.53849386,0,0,0.357845119,17.0304406,1.434832839,0.526485635,0.526485635,0,0,3.911229283,45.20429061,4.964200553,3.24312149,1.621560745,0,0,0,29.18809341,4.864682234,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1563,6.146283417,7.024727081,0,0,4.946090444,82.50441832,18.11710094,3.736541119,3.521274248,0,0,2.229301296,48.04982612,9.487116663,0.41523724,2.656196589,0,0,2.437885165,26.20821228,5.509318994,1.994505057,0.847256243,0,0,0.278903983,8.246379918,3.120665284,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1564,9.345583255,4.186225299,0,0,0,90.38728225,13.53180855,2.512755532,1.477277444,0,0,0,27.03279334,3.990032976,2.016858507,1.370200125,0,0,0,34.25793826,3.387058632,4.815969216,1.33874773,0,0,0,29.09655065,6.154716946,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1565,1.359847728,0.29455506,0,0.29455506,0,98.05104215,1.948957848,0.29455506,0.29455506,0,0.29455506,0,8.18494595,0.883665179,0,0,0,0,0,83.82943775,0,1.065292668,0,0,0,0,6.036658454,1.065292668,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1566,6.233180402,5.501506488,0,0,0,89.66300887,11.73468689,0.182062519,1.191837573,0,0,0,22.46285137,1.373900092,3.739856884,2.437258192,0,0,0,43.46423803,6.177115075,2.311260999,1.872410723,0,0,0,23.73591947,4.183671723,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1567,7.263052732,12.32592737,0,0,0,80.41101989,19.58898011,0.519068717,1.297671792,0,0,0,3.37394666,1.816740509,5.749283294,10.38072279,0,0,0,69.93984015,16.13000608,0.994700721,0.647532795,0,0,0,7.097233081,1.642233516,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1568,4.642358461,7.840280751,0,0,0,88.55379517,12.48263921,0.144843893,0,0,0,0,2.752033958,0.144843893,3.980042075,7.336771359,0,0,0,78.24074246,11.31681343,0.517472493,0.503509393,0,0,0,7.561018748,1.020981885,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1569,7.229871206,7.556526324,0,0,0,85.21360247,14.78639753,0,0,0,0,0,0,0,5.141372298,6.364690819,0,0,0,62.52120208,11.50606312,2.088498908,1.191835505,0,0,0,22.69240039,3.280334413,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1570,5.024656183,6.389604223,0,6.219841835,0,82.36589776,17.63410224,1.067338776,1.288239914,0,1.807115592,0,17.18408124,4.162694282,3.243475243,3.988091977,0,3.763264113,0,56.68730481,10.99483133,0.713842164,1.113272332,0,0.64946213,0,8.494511716,2.476576626,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1572,6.057402674,7.329208281,0,0.3229251,3.453601277,82.83686267,17.16313733,0.425096669,0.425096669,0,0,0,7.651740037,0.850193337,4.155595261,5.469045055,0,0.3229251,2.868334658,58.89864866,12.81590007,1.476710744,1.435066557,0,0,0.585266619,16.28647397,3.49704392,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1573,5.721426806,5.217622511,0,5.468624716,0,83.59232597,16.40767403,0,0,0,0,0,0,0,2.932095264,2.584881002,0,2.36725849,0,39.46093505,7.884234756,2.789331542,2.63274151,0,3.101366226,0,44.13139092,8.523439278,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1574,4.522380476,6.792978612,0,7.589355182,0,81.09528573,18.90471427,1.022801251,1.618555391,0,1.093142158,0,16.72152622,3.734498801,2.655011988,4.242048937,0,4.817081884,0,50.93848743,11.71414281,0.844567237,0.932374283,0,1.679131139,0,13.43527207,3.456072659,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1575,6.635790634,7.655255723,0,0,0,85.70895364,14.29104636,0,0,0,0,0,0,0,5.33715975,7.358538061,0,0,0,73.20039098,12.69569781,1.298630885,0.296717662,0,0,0,12.50856266,1.595348547,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1576,8.296562416,10.6664784,0,0.917538362,0,80.11942083,19.88057917,0,0,0,0,0,0,0,6.858687945,10.14642788,0,0.570414875,0,65.03084699,17.5755307,1.43787447,0.52005052,0,0.347123487,0,15.08857384,2.305048477,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1578,9.670659352,8.314681811,0,0,0.193928546,81.82073029,18.17926971,0.436348511,0.436348511,0,0,0,7.854273202,0.872697022,5.909492616,6.182841603,0,0,0,49.59053367,12.09233422,3.324818225,1.695491696,0,0,0.193928546,24.37592342,5.214238468,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1579,7.060516548,6.92743381,0,0,0,86.01204964,13.98795036,0.212389647,0.212389647,0,0,0,3.823013646,0.424779294,6.691899269,6.001252696,0,0,0,73.21235968,12.69315196,0.156227633,0.713791466,0,0,0,8.976676318,0.870019099,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1580,8.55943392,12.03316484,0,0,0.179688158,79.22771308,20.77228692,0.127084059,0.127084059,0,0,0,2.287513067,0.254168119,6.747848404,11.08923186,0,0,0,63.28426014,17.83708026,1.684501456,0.81684892,0,0,0.179688158,13.65593987,2.681038534,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1581,2.977709142,11.0968594,0,0,7.79307024,78.13236122,21.86763878,2.641318878,9.432033401,0,0,5.50900656,59.91007441,17.58235884,0.336390264,1.664825997,0,0,2.28406368,18.22228681,4.285279942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1584,3.959242204,8.545358572,0,0,0,88.68192567,12.50460078,0,0,0,0,0,0,0,0.818522662,4.82624015,0,0,0,61.93950091,5.644762812,3.140719543,3.719118422,0,0,0,26.74242476,6.859837965,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1585,5,10,0,0,0,85,15,0,0,0,0,0,0,0,5,10,0,0,0,85,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
